,Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
5363,5363,Shot Chart Detail,41600311,33,201980,Danny Green,1610612759,San Antonio Spurs,1,8,15,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-9,100,1,0,20170514,GSW,SAS
5364,5364,Shot Chart Detail,41600311,61,201980,Danny Green,1610612759,San Antonio Spurs,1,6,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,223,1,1,20170514,GSW,SAS
5365,5365,Shot Chart Detail,41600311,282,201980,Danny Green,1610612759,San Antonio Spurs,2,0,3,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,209,154,1,1,20170514,GSW,SAS
5366,5366,Shot Chart Detail,41600311,307,201980,Danny Green,1610612759,San Antonio Spurs,3,9,27,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,7,1,1,20170514,GSW,SAS
5367,5367,Shot Chart Detail,41600311,551,201980,Danny Green,1610612759,San Antonio Spurs,4,0,55,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,-1,1,0,20170514,GSW,SAS
5368,5368,Shot Chart Detail,41600312,4,201980,Danny Green,1610612759,San Antonio Spurs,1,11,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,3,1,0,20170516,GSW,SAS
5369,5369,Shot Chart Detail,41600312,13,201980,Danny Green,1610612759,San Antonio Spurs,1,10,14,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,59,110,580,1,0,20170516,GSW,SAS
5370,5370,Shot Chart Detail,41600312,136,201980,Danny Green,1610612759,San Antonio Spurs,2,11,40,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,8,1,1,20170516,GSW,SAS
5371,5371,Shot Chart Detail,41600312,143,201980,Danny Green,1610612759,San Antonio Spurs,2,10,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,51,1,0,20170516,GSW,SAS
5372,5372,Shot Chart Detail,41600312,279,201980,Danny Green,1610612759,San Antonio Spurs,3,9,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,232,1,0,20170516,GSW,SAS
5373,5373,Shot Chart Detail,41600312,300,201980,Danny Green,1610612759,San Antonio Spurs,3,7,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,137,218,1,0,20170516,GSW,SAS
5374,5374,Shot Chart Detail,41600312,302,201980,Danny Green,1610612759,San Antonio Spurs,3,7,18,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-6,82,1,1,20170516,GSW,SAS
5375,5375,Shot Chart Detail,41600313,5,201980,Danny Green,1610612759,San Antonio Spurs,1,11,14,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,28,1,1,20170520,SAS,GSW
5376,5376,Shot Chart Detail,41600313,40,201980,Danny Green,1610612759,San Antonio Spurs,1,7,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-171,198,1,0,20170520,SAS,GSW
5377,5377,Shot Chart Detail,41600313,164,201980,Danny Green,1610612759,San Antonio Spurs,2,9,2,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,3,1,1,20170520,SAS,GSW
5378,5378,Shot Chart Detail,41600313,217,201980,Danny Green,1610612759,San Antonio Spurs,2,5,40,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25,243,75,1,0,20170520,SAS,GSW
5379,5379,Shot Chart Detail,41600313,221,201980,Danny Green,1610612759,San Antonio Spurs,2,5,26,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,11,1,0,20170520,SAS,GSW
5380,5380,Shot Chart Detail,41600313,286,201980,Danny Green,1610612759,San Antonio Spurs,3,11,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-79,146,1,0,20170520,SAS,GSW
5381,5381,Shot Chart Detail,41600313,289,201980,Danny Green,1610612759,San Antonio Spurs,3,11,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,203,1,1,20170520,SAS,GSW
5382,5382,Shot Chart Detail,41600313,308,201980,Danny Green,1610612759,San Antonio Spurs,3,9,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-1,1,0,20170520,SAS,GSW
5383,5383,Shot Chart Detail,41600313,316,201980,Danny Green,1610612759,San Antonio Spurs,3,8,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,3,1,0,20170520,SAS,GSW
5384,5384,Shot Chart Detail,41600313,474,201980,Danny Green,1610612759,San Antonio Spurs,4,7,24,Missed Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20170520,SAS,GSW
5385,5385,Shot Chart Detail,41600313,490,201980,Danny Green,1610612759,San Antonio Spurs,4,5,39,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,51,1,0,20170520,SAS,GSW
5386,5386,Shot Chart Detail,41600314,47,201980,Danny Green,1610612759,San Antonio Spurs,1,7,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-202,141,1,1,20170522,SAS,GSW
5387,5387,Shot Chart Detail,41600314,85,201980,Danny Green,1610612759,San Antonio Spurs,1,4,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,147,207,1,0,20170522,SAS,GSW
5388,5388,Shot Chart Detail,41600314,158,201980,Danny Green,1610612759,San Antonio Spurs,2,10,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,198,1,0,20170522,SAS,GSW
5389,5389,Shot Chart Detail,41600314,177,201980,Danny Green,1610612759,San Antonio Spurs,2,10,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,140,198,1,1,20170522,SAS,GSW
5390,5390,Shot Chart Detail,41600314,194,201980,Danny Green,1610612759,San Antonio Spurs,2,7,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,21,1,1,20170522,SAS,GSW
5391,5391,Shot Chart Detail,41600314,199,201980,Danny Green,1610612759,San Antonio Spurs,2,7,28,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,168,185,1,0,20170522,SAS,GSW
5392,5392,Shot Chart Detail,41600314,323,201980,Danny Green,1610612759,San Antonio Spurs,3,8,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-50,134,1,0,20170522,SAS,GSW
5393,5393,Shot Chart Detail,41600314,333,201980,Danny Green,1610612759,San Antonio Spurs,3,7,35,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,2,1,0,20170522,SAS,GSW
5497,5497,Shot Chart Detail,41600311,82,201988,Patty Mills,1610612759,San Antonio Spurs,1,4,38,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,52,1,1,20170514,GSW,SAS
5498,5498,Shot Chart Detail,41600311,84,201988,Patty Mills,1610612759,San Antonio Spurs,1,4,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,218,121,1,0,20170514,GSW,SAS
5499,5499,Shot Chart Detail,41600311,142,201988,Patty Mills,1610612759,San Antonio Spurs,2,10,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-222,121,1,0,20170514,GSW,SAS
5500,5500,Shot Chart Detail,41600311,180,201988,Patty Mills,1610612759,San Antonio Spurs,2,7,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-29,223,1,0,20170514,GSW,SAS
5501,5501,Shot Chart Detail,41600311,207,201988,Patty Mills,1610612759,San Antonio Spurs,2,5,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-196,169,1,0,20170514,GSW,SAS
5502,5502,Shot Chart Detail,41600311,448,201988,Patty Mills,1610612759,San Antonio Spurs,4,10,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-19,259,1,0,20170514,GSW,SAS
5503,5503,Shot Chart Detail,41600311,457,201988,Patty Mills,1610612759,San Antonio Spurs,4,9,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,22,257,1,0,20170514,GSW,SAS
5504,5504,Shot Chart Detail,41600311,511,201988,Patty Mills,1610612759,San Antonio Spurs,4,3,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,0,1,0,20170514,GSW,SAS
5505,5505,Shot Chart Detail,41600312,44,201988,Patty Mills,1610612759,San Antonio Spurs,1,6,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-125,242,1,0,20170516,GSW,SAS
5506,5506,Shot Chart Detail,41600312,184,201988,Patty Mills,1610612759,San Antonio Spurs,2,6,8,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,46,1,1,20170516,GSW,SAS
5507,5507,Shot Chart Detail,41600312,307,201988,Patty Mills,1610612759,San Antonio Spurs,3,11,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,150,202,1,0,20170516,GSW,SAS
5508,5508,Shot Chart Detail,41600312,263,201988,Patty Mills,1610612759,San Antonio Spurs,3,10,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,26,1,0,20170516,GSW,SAS
5509,5509,Shot Chart Detail,41600312,287,201988,Patty Mills,1610612759,San Antonio Spurs,3,8,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,110,149,1,1,20170516,GSW,SAS
5510,5510,Shot Chart Detail,41600312,326,201988,Patty Mills,1610612759,San Antonio Spurs,3,6,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,12,188,1,0,20170516,GSW,SAS
5511,5511,Shot Chart Detail,41600313,15,201988,Patty Mills,1610612759,San Antonio Spurs,1,10,32,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,0,20170520,SAS,GSW
5512,5512,Shot Chart Detail,41600313,36,201988,Patty Mills,1610612759,San Antonio Spurs,1,7,57,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,0,20170520,SAS,GSW
5513,5513,Shot Chart Detail,41600313,56,201988,Patty Mills,1610612759,San Antonio Spurs,1,5,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-160,-6,1,1,20170520,SAS,GSW
5514,5514,Shot Chart Detail,41600313,102,201988,Patty Mills,1610612759,San Antonio Spurs,1,2,24,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,16,1,1,20170520,SAS,GSW
5515,5515,Shot Chart Detail,41600313,179,201988,Patty Mills,1610612759,San Antonio Spurs,2,8,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,46,1,0,20170520,SAS,GSW
5516,5516,Shot Chart Detail,41600313,199,201988,Patty Mills,1610612759,San Antonio Spurs,2,6,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-151,188,1,0,20170520,SAS,GSW
5517,5517,Shot Chart Detail,41600313,256,201988,Patty Mills,1610612759,San Antonio Spurs,2,1,33,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-106,159,1,0,20170520,SAS,GSW
5518,5518,Shot Chart Detail,41600313,342,201988,Patty Mills,1610612759,San Antonio Spurs,3,5,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,117,228,1,0,20170520,SAS,GSW
5519,5519,Shot Chart Detail,41600313,465,201988,Patty Mills,1610612759,San Antonio Spurs,4,8,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-52,252,1,0,20170520,SAS,GSW
5520,5520,Shot Chart Detail,41600313,493,201988,Patty Mills,1610612759,San Antonio Spurs,4,5,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,6,237,1,0,20170520,SAS,GSW
5521,5521,Shot Chart Detail,41600314,36,201988,Patty Mills,1610612759,San Antonio Spurs,1,8,10,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,23,1,0,20170522,SAS,GSW
5522,5522,Shot Chart Detail,41600314,44,201988,Patty Mills,1610612759,San Antonio Spurs,1,7,43,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,21,1,0,20170522,SAS,GSW
5523,5523,Shot Chart Detail,41600314,183,201988,Patty Mills,1610612759,San Antonio Spurs,2,9,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-219,134,1,1,20170522,SAS,GSW
5524,5524,Shot Chart Detail,41600314,190,201988,Patty Mills,1610612759,San Antonio Spurs,2,8,5,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,7,1,0,20170522,SAS,GSW
5525,5525,Shot Chart Detail,41600314,219,201988,Patty Mills,1610612759,San Antonio Spurs,2,5,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-187,18,1,0,20170522,SAS,GSW
5526,5526,Shot Chart Detail,41600314,235,201988,Patty Mills,1610612759,San Antonio Spurs,2,4,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,83,238,1,0,20170522,SAS,GSW
5527,5527,Shot Chart Detail,41600314,249,201988,Patty Mills,1610612759,San Antonio Spurs,2,3,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-228,106,1,1,20170522,SAS,GSW
5528,5528,Shot Chart Detail,41600314,253,201988,Patty Mills,1610612759,San Antonio Spurs,2,2,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,181,174,1,0,20170522,SAS,GSW
5529,5529,Shot Chart Detail,41600314,317,201988,Patty Mills,1610612759,San Antonio Spurs,3,9,18,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,0,1,0,20170522,SAS,GSW
5530,5530,Shot Chart Detail,41600314,466,201988,Patty Mills,1610612759,San Antonio Spurs,4,8,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,115,149,1,1,20170522,SAS,GSW
5531,5531,Shot Chart Detail,41600314,477,201988,Patty Mills,1610612759,San Antonio Spurs,4,7,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,68,237,1,1,20170522,SAS,GSW
5532,5532,Shot Chart Detail,41600314,484,201988,Patty Mills,1610612759,San Antonio Spurs,4,6,17,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-6,1,0,20170522,SAS,GSW
5533,5533,Shot Chart Detail,41600314,515,201988,Patty Mills,1610612759,San Antonio Spurs,4,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,149,1,0,20170522,SAS,GSW
7361,7361,Shot Chart Detail,41600311,10,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,35,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,35,41,1,0,20170514,GSW,SAS
7362,7362,Shot Chart Detail,41600311,29,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,132,169,1,1,20170514,GSW,SAS
7363,7363,Shot Chart Detail,41600311,38,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,21,1,0,20170514,GSW,SAS
7364,7364,Shot Chart Detail,41600311,43,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,7,1,0,20170514,GSW,SAS
7365,7365,Shot Chart Detail,41600311,62,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,112,159,1,0,20170514,GSW,SAS
7366,7366,Shot Chart Detail,41600311,154,202691,Klay Thompson,1610612744,Golden State Warriors,2,8,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,179,95,1,0,20170514,GSW,SAS
7367,7367,Shot Chart Detail,41600311,365,202691,Klay Thompson,1610612744,Golden State Warriors,3,5,17,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,31,1,0,20170514,GSW,SAS
7368,7368,Shot Chart Detail,41600311,369,202691,Klay Thompson,1610612744,Golden State Warriors,3,5,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,158,210,1,1,20170514,GSW,SAS
7369,7369,Shot Chart Detail,41600311,441,202691,Klay Thompson,1610612744,Golden State Warriors,4,11,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,210,1,0,20170514,GSW,SAS
7370,7370,Shot Chart Detail,41600311,461,202691,Klay Thompson,1610612744,Golden State Warriors,4,9,5,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,148,116,1,0,20170514,GSW,SAS
7371,7371,Shot Chart Detail,41600311,528,202691,Klay Thompson,1610612744,Golden State Warriors,4,2,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-215,136,1,0,20170514,GSW,SAS
7372,7372,Shot Chart Detail,41600312,31,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,92,183,1,1,20170516,GSW,SAS
7373,7373,Shot Chart Detail,41600312,42,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-156,193,1,0,20170516,GSW,SAS
7374,7374,Shot Chart Detail,41600312,56,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,150,21,1,0,20170516,GSW,SAS
7375,7375,Shot Chart Detail,41600312,137,202691,Klay Thompson,1610612744,Golden State Warriors,2,11,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,33,1,0,20170516,GSW,SAS
7376,7376,Shot Chart Detail,41600312,152,202691,Klay Thompson,1610612744,Golden State Warriors,2,9,23,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-237,62,1,1,20170516,GSW,SAS
7377,7377,Shot Chart Detail,41600312,228,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,58,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,2,1,0,20170516,GSW,SAS
7378,7378,Shot Chart Detail,41600312,249,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,23,1,0,20170516,GSW,SAS
7379,7379,Shot Chart Detail,41600312,328,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,9,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,13,1,1,20170516,GSW,SAS
7380,7380,Shot Chart Detail,41600312,429,202691,Klay Thompson,1610612744,Golden State Warriors,4,10,38,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,15,75,1,1,20170516,GSW,SAS
7381,7381,Shot Chart Detail,41600312,435,202691,Klay Thompson,1610612744,Golden State Warriors,4,10,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,153,228,1,0,20170516,GSW,SAS
7382,7382,Shot Chart Detail,41600313,3,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,38,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,163,21,1,0,20170520,SAS,GSW
7383,7383,Shot Chart Detail,41600313,30,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,39,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-5,1,0,20170520,SAS,GSW
7384,7384,Shot Chart Detail,41600313,32,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,213,146,1,0,20170520,SAS,GSW
7385,7385,Shot Chart Detail,41600313,68,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-147,72,1,1,20170520,SAS,GSW
7386,7386,Shot Chart Detail,41600313,147,202691,Klay Thompson,1610612744,Golden State Warriors,2,10,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,228,1,1,20170520,SAS,GSW
7387,7387,Shot Chart Detail,41600313,175,202691,Klay Thompson,1610612744,Golden State Warriors,2,8,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,225,105,1,0,20170520,SAS,GSW
7388,7388,Shot Chart Detail,41600313,190,202691,Klay Thompson,1610612744,Golden State Warriors,2,7,32,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,243,38,1,1,20170520,SAS,GSW
7389,7389,Shot Chart Detail,41600313,210,202691,Klay Thompson,1610612744,Golden State Warriors,2,6,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,153,7,1,1,20170520,SAS,GSW
7390,7390,Shot Chart Detail,41600313,290,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,13,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-1,1,1,20170520,SAS,GSW
7391,7391,Shot Chart Detail,41600313,295,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,0,20170520,SAS,GSW
7392,7392,Shot Chart Detail,41600313,319,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,15,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,243,0,1,0,20170520,SAS,GSW
7393,7393,Shot Chart Detail,41600313,425,202691,Klay Thompson,1610612744,Golden State Warriors,4,11,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,177,116,1,0,20170520,SAS,GSW
7394,7394,Shot Chart Detail,41600313,428,202691,Klay Thompson,1610612744,Golden State Warriors,4,11,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-9,75,1,0,20170520,SAS,GSW
7395,7395,Shot Chart Detail,41600313,430,202691,Klay Thompson,1610612744,Golden State Warriors,4,11,10,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,8,1,1,20170520,SAS,GSW
7396,7396,Shot Chart Detail,41600313,456,202691,Klay Thompson,1610612744,Golden State Warriors,4,8,55,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,164,11,1,1,20170520,SAS,GSW
7397,7397,Shot Chart Detail,41600314,4,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,23,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-83,57,1,0,20170522,SAS,GSW
7398,7398,Shot Chart Detail,41600314,17,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-97,200,1,0,20170522,SAS,GSW
7399,7399,Shot Chart Detail,41600314,20,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,44,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,19,56,1,0,20170522,SAS,GSW
7400,7400,Shot Chart Detail,41600314,29,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,50,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,-5,1,0,20170522,SAS,GSW
7401,7401,Shot Chart Detail,41600314,62,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,3,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,49,110,1,0,20170522,SAS,GSW
7402,7402,Shot Chart Detail,41600314,152,202691,Klay Thompson,1610612744,Golden State Warriors,2,11,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,91,120,1,1,20170522,SAS,GSW
7403,7403,Shot Chart Detail,41600314,156,202691,Klay Thompson,1610612744,Golden State Warriors,2,11,0,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,73,51,1,0,20170522,SAS,GSW
